2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2021-12-12 06:29:35 [DEBUG] matplotlib.font_manager: findfont: score(FontEntry(fname='/mnt/hdd0/yty/miniconda3/envs/DeepADoTS/lib/python3.7/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
