152,38.971,117.36,5397,270,192.66
153,38.97,117.36,5438,270,193.01
154,38.968,117.36,5480,272,193.01
155,38.967,117.36,5525,272,193.36
156,38.966,117.36,5570,273,193.36
157,38.964,117.36,5616,275,193.36
158,38.963,117.36,5665,276,193.36
159,38.961,117.36,5718,277,193.36
160,38.96,117.36,5772,278,193.71
161,38.959,117.36,5826,281,193.71
162,38.957,117.36,5889,281,193.71
163,38.956,117.36,5949,283,193.36
164,38.954,117.36,6012,286,193.71
165,38.953,117.36,6084,287,193.71
166,38.952,117.36,6153,289,193.36
167,38.95,117.36,6226,288,193.71
168,38.949,117.36,6310,287,193.71
169,38.947,117.36,6387,289,194.06
170,38.946,117.36,6472,287,194.06
171,38.945,117.36,6552,286,194.41
172,38.943,117.36,6640,285,194.41
173,38.942,117.36,6720,285,194.77
174,38.941,117.36,6801,284,194.41
175,38.939,117.36,6882,284,194.77
176,38.938,117.36,6957,284,195.12
177,38.937,117.36,7028,285,195.12
178,38.935,117.36,7099,283,195.12
179,38.934,117.36,7166,284,195.47
180,38.932,117.36,7232,283,195.82
181,38.931,117.36,7302,283,196.17
182,38.93,117.36,7367,284,196.17
183,38.928,117.36,7434,284,196.52
184,38.927,117.36,7501,283,196.52
185,38.926,117.36,7573,283,196.88
186,38.924,117.36,7641,281,196.88
187,38.923,117.36,7708,282,196.88
188,38.922,117.36,7779,281,197.23
189,38.92,117.36,7844,281,197.23
190,38.919,117.36,7909,283,197.23
191,38.918,117.36,7975,284,197.23
192,38.916,117.36,8037,283,197.23
193,38.915,117.36,8099,281,197.23
194,38.914,117.36,8167,280,197.58
195,38.912,117.36,8229,279,197.58
196,38.911,117.36,8290,278,197.58
197,38.91,117.36,8349,278,197.58
198,38.909,117.36,8408,278,197.93
199,38.907,117.36,8461,278,197.93
200,38.906,117.36,8511,278,197.93
201,38.905,117.36,8563,279,197.93
202,38.903,117.36,8610,279,197.93
203,38.902,117.36,8657,279,197.93
204,38.901,117.35,8707,280,197.58
205,38.899,117.35,8755,281,197.58
206,38.898,117.35,8802,281,197.58
207,38.897,117.35,8855,281,197.58
208,38.895,117.35,8906,281,197.58
209,38.894,117.35,8957,280,197.58
210,38.893,117.35,9009,281,197.58
211,38.891,117.35,9064,281,197.58
212,38.89,117.35,9114,280,197.58
213,38.888,117.35,9165,280,197.58
214,38.887,117.35,9217,281,197.58
215,38.886,117.35,9266,281,197.58
216,38.884,117.35,9314,280,197.58
217,38.883,117.35,9362,280,197.58
218,38.882,117.35,9410,281,197.23
219,38.88,117.35,9455,280,197.23
220,38.879,117.35,9501,279,197.23
221,38.878,117.35,9545,280,197.58
222,38.876,117.35,9586,281,197.58
223,38.875,117.35,9630,281,197.58
224,38.874,117.35,9670,281,197.58
225,38.872,117.35,9708,281,197.23
226,38.871,117.35,9747,280,197.23
227,38.869,117.35,9786,280,197.23
228,38.868,117.35,9823,280,197.23
229,38.867,117.35,9859,280,197.23
230,38.865,117.35,9895,281,197.23
231,38.864,117.35,9929,281,197.23
232,38.862,117.35,9961,282,197.23
233,38.861,117.35,9994,283,197.23
234,38.86,117.35,10023,283,196.88
235,38.858,117.35,10053,284,196.88
236,38.857,117.35,10082,284,196.88
237,38.855,117.35,10109,285,196.88
238,38.854,117.35,10135,286,196.88
239,38.853,117.35,10158,287,196.52
240,38.851,117.35,10181,288,196.52
241,38.85,117.35,10201,289,196.52
242,38.848,117.35,10219,290,196.52
243,38.847,117.35,10237,292,196.52
244,38.845,117.35,10253,293,196.17
245,38.844,117.35,10268,294,196.17
246,38.842,117.35,10285,296,196.17
247,38.841,117.35,10301,297,196.17
248,38.839,117.35,10316,299,196.17
249,38.838,117.35,10333,300,195.82
250,38.836,117.35,10350,301,195.82
251,38.835,117.35,10367,303,195.82
252,38.833,117.35,10384,304,195.82
253,38.832,117.35,10402,306,195.82
254,38.83,117.35,10420,307,195.82
255,38.829,117.35,10437,309,195.82
256,38.827,117.35,10457,311,195.82
257,38.825,117.35,10474,312,195.82
258,38.824,117.35,10492,314,195.82
259,38.822,117.35,10511,315,195.82
260,38.821,117.35,10528,317,195.82
261,38.819,117.35,10544,319,195.82
262,38.818,117.35,10562,320,195.47
263,38.816,117.35,10579,322,195.82
264,38.814,117.35,10595,323,195.47
265,38.813,117.35,10612,325,195.47
266,38.811,117.35,10629,327,195.47
267,38.809,117.35,10645,329,195.82
268,38.808,117.35,10661,331,195.82
269,38.806,117.35,10678,332,195.82
270,38.804,117.35,10693,334,195.82
271,38.803,117.35,10709,335,195.47
272,38.801,117.35,10727,337,195.47
273,38.799,117.35,10743,339,195.47
274,38.798,117.35,10760,340,195.47
275,38.796,117.35,10781,341,195.47
276,38.794,117.35,10805,342,195.47
277,38.793,117.35,10832,343,195.47
278,38.791,117.35,10863,344,195.47
279,38.789,117.35,10902,344,195.47
280,38.788,117.35,10941,344,195.47
281,38.786,117.35,10982,345,195.47
282,38.784,117.35,11027,346,195.47
283,38.783,117.35,11069,347,195.47
284,38.781,117.35,11109,347,195.47
285,38.779,117.35,11153,347,195.12
286,38.777,117.35,11194,348,195.12
287,38.776,117.35,11235,348,195.12
288,38.774,117.35,11276,348,195.12
289,38.772,117.35,11316,348,195.12
290,38.77,117.35,11354,348,195.12
291,38.769,117.35,11392,348,195.12
292,38.767,117.35,11432,348,195.12
293,38.765,117.34,11469,349,195.12
294,38.764,117.34,11503,349,195.12
295,38.762,117.34,11539,350,195.12
296,38.76,117.34,11572,350,195.12
297,38.758,117.34,11606,351,195.12
298,38.757,117.34,11640,351,195.12
299,38.755,117.34,11673,352,195.12
300,38.753,117.34,11707,353,195.12
301,38.751,117.34,11744,353,195.12
302,38.75,117.34,11779,354,195.12
303,38.748,117.34,11816,355,195.12
304,38.746,117.34,11854,355,195.12
305,38.744,117.34,11897,356,195.12
306,38.743,117.34,11937,356,195.12
307,38.741,117.34,11979,357,195.12
308,38.739,117.34,12026,358,195.47
309,38.737,117.34,12069,358,195.47
310,38.735,117.34,12113,358,195.47
311,38.734,117.34,12160,358,195.47
312,38.732,117.34,12203,358,195.47
313,38.73,117.34,12247,359,195.12
314,38.728,117.34,12290,359,195.12
315,38.726,117.34,12331,360,195.12
316,38.725,117.34,12372,361,195.12
317,38.723,117.34,12412,361,195.47
318,38.721,117.34,12455,362,195.47
319,38.719,117.34,12496,362,195.47
320,38.717,117.34,12538,363,195.47
321,38.716,117.34,12583,364,195.47
322,38.714,117.34,12629,364,195.47
323,38.712,117.34,12676,365,195.47
324,38.71,117.34,12726,365,195.47
325,38.708,117.34,12776,365,195.47
326,38.707,117.34,12826,365,195.12
327,38.705,117.34,12880,366,195.12
328,38.703,117.34,12932,365,195.12
329,38.701,117.34,12982,365,195.12
330,38.699,117.34,13032,365,195.12
331,38.697,117.34,13086,365,195.12
332,38.696,117.34,13134,365,195.12
333,38.694,117.34,13181,366,195.12
334,38.692,117.34,13230,366,195.12
335,38.69,117.34,13275,367,195.12
336,38.688,117.34,13321,368,195.12
337,38.686,117.34,13369,368,195.12
338,38.685,117.34,13416,368,195.47
339,38.683,117.34,13465,369,195.47
340,38.681,117.34,13517,369,195.47
341,38.679,117.34,13567,370,195.47
342,38.677,117.34,13618,370,195.47
343,38.676,117.34,13670,370,195.47
344,38.674,117.34,13725,370,195.47
345,38.672,117.34,13779,371,195.47
346,38.67,117.34,13834,371,195.47
347,38.668,117.34,13891,371,195.47
348,38.666,117.34,13945,371,195.47
349,38.664,117.34,14000,372,195.47
350,38.663,117.34,14057,372,195.47
351,38.661,117.34,14112,373,195.47
352,38.659,117.34,14166,374,195.47
353,38.657,117.34,14223,373,195.47
354,38.655,117.34,14279,373,195.82
355,38.653,117.34,14335,372,195.82
356,38.651,117.34,14390,372,195.82
357,38.65,117.34,14450,372,195.82
358,38.648,117.34,14504,372,195.82
359,38.646,117.34,14558,372,195.82
360,38.644,117.34,14614,372,195.82
361,38.642,117.34,14664,371,195.82
362,38.64,117.34,14713,371,195.82
363,38.639,117.34,14762,371,195.82
364,38.637,117.34,14808,371,195.82
365,38.635,117.34,14852,372,195.82
366,38.633,117.34,14898,372,195.82
367,38.631,117.34,14941,372,195.82
368,38.629,117.34,14985,373,195.82
369,38.627,117.34,15029,373,195.82
370,38.626,117.34,15076,374,195.82
371,38.624,117.34,15123,374,195.82
372,38.622,117.34,15171,375,195.82
373,38.62,117.34,15223,375,195.82
374,38.618,117.34,15274,375,195.82
375,38.616,117.34,15327,376,195.82
376,38.614,117.33,15383,376,195.82
377,38.612,117.33,15437,377,195.82
378,38.611,117.33,15490,377,195.82
379,38.609,117.33,15548,377,196.17
380,38.607,117.33,15603,377,196.17
381,38.605,117.33,15656,377,196.17
382,38.603,117.33,15709,377,196.17
383,38.601,117.33,15765,378,196.17
384,38.599,117.33,15816,378,196.17
385,38.597,117.33,15867,378,196.17
386,38.595,117.33,15919,379,196.17
387,38.594,117.33,15967,379,196.17
388,38.592,117.33,16013,379,196.17
389,38.59,117.33,16062,380,196.17
390,38.588,117.33,16106,380,196.17
391,38.586,117.33,16150,380,196.17
392,38.584,117.33,16191,381,196.17
393,38.582,117.33,16230,381,196.17
394,38.58,117.33,16265,381,196.17
395,38.578,117.33,16299,381,196.52
396,38.577,117.33,16333,381,196.52
397,38.575,117.33,16363,381,196.52
398,38.573,117.33,16392,381,196.52
399,38.571,117.33,16420,381,196.52
400,38.569,117.33,16444,381,196.52
401,38.567,117.33,16468,382,196.52
402,38.565,117.33,16490,382,196.52
403,38.563,117.33,16509,382,196.52
404,38.561,117.33,16527,382,196.52
405,38.559,117.33,16545,383,196.52
406,38.557,117.33,16560,383,196.52
407,38.556,117.33,16574,383,196.52
408,38.554,117.33,16586,383,196.52
409,38.552,117.33,16598,384,196.52
410,38.55,117.33,16607,384,196.52
411,38.548,117.33,16616,384,196.52
412,38.546,117.33,16623,384,196.52
413,38.544,117.33,16628,384,196.52
414,38.542,117.33,16632,384,196.52
415,38.54,117.33,16634,384,196.52
416,38.538,117.33,16635,384,196.52
417,38.536,117.33,16636,384,196.52
418,38.534,117.33,16637,384,196.52
419,38.533,117.33,16637,384,196.52
420,38.531,117.33,16637,385,196.52
421,38.529,117.33,16638,385,196.52
422,38.527,117.33,16637,385,196.52
423,38.525,117.33,16638,385,196.52
424,38.523,117.33,16638,385,196.52
425,38.521,117.33,16638,385,196.52
426,38.519,117.33,16638,384,196.52
427,38.517,117.33,16636,384,196.52
428,38.515,117.33,16636,384,196.52
429,38.513,117.33,16635,384,196.52
430,38.511,117.33,16635,384,196.52
431,38.51,117.33,16637,384,196.52
432,38.508,117.33,16638,384,196.52
433,38.506,117.33,16642,384,196.52
434,38.504,117.33,16647,384,196.52
435,38.502,117.33,16656,384,196.52
436,38.5,117.33,16665,384,196.52
437,38.498,117.33,16674,384,196.52
438,38.496,117.33,16686,384,196.52
439,38.494,117.33,16697,384,196.52
440,38.492,117.33,16710,384,196.52
441,38.49,117.33,16726,384,196.52
442,38.488,117.33,16742,384,196.52
443,38.486,117.33,16760,385,196.52
444,38.484,117.33,16782,385,196.52
445,38.483,117.33,16805,385,196.52
446,38.481,117.33,16830,385,196.52
447,38.479,117.33,16857,385,196.52
448,38.477,117.33,16887,385,196.52
449,38.475,117.33,16918,385,196.52
450,38.473,117.33,16950,385,196.52
451,38.471,117.33,16986,385,196.52
452,38.469,117.33,17023,386,196.52
453,38.467,117.32,17061,386,196.52
454,38.465,117.32,17104,386,196.52
455,38.463,117.32,17146,387,196.52
456,38.462,117.32,17192,387,196.52
457,38.46,117.32,17243,387,196.52
458,38.458,117.32,17292,388,196.52
459,38.456,117.32,17345,388,196.52
460,38.454,117.32,17399,387,196.52
461,38.452,117.32,17457,387,196.52
462,38.45,117.32,17515,387,196.52
463,38.448,117.32,17571,388,196.52
464,38.446,117.32,17631,388,196.52
465,38.444,117.32,17687,388,196.17
466,38.443,117.32,17743,388,196.17
467,38.441,117.32,17802,389,195.82
468,38.439,117.32,17855,389,195.82
469,38.437,117.32,17908,389,195.82
470,38.435,117.32,17964,390,195.82
471,38.433,117.32,18014,390,195.82
472,38.431,117.32,18066,390,195.47
473,38.429,117.32,18115,390,195.47
474,38.427,117.32,18169,390,195.47
475,38.425,117.32,18218,390,195.47
476,38.423,117.32,18267,390,195.47
477,38.421,117.32,18320,390,195.47
478,38.42,117.32,18370,391,195.47
479,38.418,117.32,18419,391,195.47
480,38.416,117.32,18471,391,195.47
481,38.414,117.32,18521,391,195.47
482,38.412,117.32,18571,392,195.47
483,38.41,117.32,18625,392,195.47
484,38.408,117.32,18675,392,195.47
485,38.406,117.32,18725,392,195.47
486,38.404,117.32,18778,392,195.47
487,38.402,117.32,18829,393,195.47
488,38.4,117.32,18878,392,195.47
489,38.398,117.32,18928,393,195.47
490,38.397,117.32,18980,393,195.47
491,38.395,117.32,19030,393,195.47
492,38.393,117.32,19078,393,195.47
493,38.391,117.32,19129,393,195.47
494,38.389,117.32,19176,393,195.47
495,38.387,117.32,19224,393,195.47
496,38.385,117.32,19272,393,195.47
497,38.383,117.32,19318,392,195.47
498,38.381,117.32,19363,392,195.47
499,38.379,117.32,19409,392,195.47
500,38.377,117.32,19451,392,195.47
501,38.375,117.32,19492,393,195.47
502,38.373,117.32,19533,393,195.47
503,38.372,117.32,19574,393,195.47
504,38.37,117.32,19613,393,195.47
505,38.368,117.32,19651,393,195.47
506,38.366,117.32,19692,393,195.47
507,38.364,117.32,19732,394,195.47
508,38.362,117.32,19770,394,195.47
509,38.36,117.32,19813,394,195.47
510,38.358,117.32,19854,394,195.47
511,38.356,117.32,19897,394,195.47
512,38.354,117.32,19943,394,195.47
513,38.352,117.32,19988,394,195.47
514,38.35,117.32,20037,395,195.47
515,38.348,117.32,20088,395,195.47
516,38.346,117.32,20144,394,195.47
517,38.344,117.32,20198,394,195.47
518,38.342,117.32,20255,394,195.47
519,38.34,117.32,20317,393,195.47
520,38.339,117.32,20377,393,195.47
521,38.337,117.32,20437,393,195.47
522,38.335,117.32,20504,392,195.82
523,38.333,117.32,20567,393,195.82
524,38.331,117.32,20632,393,195.82
525,38.329,117.32,20702,392,195.82
526,38.327,117.32,20767,391,195.82
527,38.325,117.32,20834,391,195.82
528,38.323,117.32,20903,391,195.82
529,38.321,117.31,20973,390,195.82
530,38.319,117.31,21041,389,195.82
531,38.317,117.31,21110,388,195.82
532,38.315,117.31,21184,388,195.82
533,38.313,117.31,21252,387,195.82
534,38.311,117.31,21320,386,195.82
535,38.309,117.31,21394,385,195.82
536,38.308,117.31,21462,385,195.82
537,38.306,117.31,21531,384,195.82
538,38.304,117.31,21604,383,195.82
539,38.302,117.31,21673,382,195.82
540,38.3,117.31,21740,382,195.82
541,38.298,117.31,21808,380,195.82
542,38.296,117.31,21880,379,195.82
543,38.294,117.31,21947,378,195.82
544,38.292,117.31,22015,377,196.17
545,38.291,117.31,22084,375,196.17
546,38.289,117.31,22150,374,196.17
547,38.287,117.31,22217,374,196.17
548,38.285,117.31,22286,373,196.17
549,38.283,117.31,22353,372,196.17
550,38.281,117.31,22417,370,196.17
551,38.279,117.31,22485,369,196.17
552,38.278,117.31,22546,368,196.17
553,38.276,117.31,22604,368,196.17
554,38.274,117.31,22655,369,196.52
555,38.272,117.31,22707,369,196.52
556,38.27,117.31,22750,370,196.52
557,38.268,117.31,22790,370,196.52
558,38.266,117.31,22829,371,196.52
559,38.264,117.31,22865,371,196.52
560,38.263,117.31,22901,372,196.52
561,38.261,117.31,22938,372,196.52
562,38.259,117.31,22976,372,196.52
563,38.257,117.31,23017,372,196.52
564,38.255,117.31,23061,372,196.52
565,38.253,117.31,23105,372,196.52
566,38.251,117.31,23153,372,196.52
567,38.249,117.31,23203,373,196.52
568,38.248,117.31,23255,373,196.52
569,38.246,117.31,23307,373,196.52
570,38.244,117.31,23359,373,196.52
571,38.242,117.31,23414,372,196.52
572,38.24,117.31,23466,371,196.52
573,38.238,117.31,23516,371,196.52
574,38.236,117.31,23567,372,196.52
575,38.234,117.31,23613,372,196.88
576,38.232,117.31,23657,372,196.88
577,38.231,117.31,23702,372,196.88
578,38.229,117.31,23743,372,196.88
579,38.227,117.31,23784,372,196.88
580,38.225,117.31,23826,372,196.88
581,38.223,117.31,23868,372,196.88
582,38.221,117.31,23908,372,196.88
583,38.219,117.31,23950,372,196.88
584,38.217,117.31,23993,372,196.88
585,38.216,117.31,24035,372,196.88
586,38.214,117.31,24077,372,196.88
587,38.212,117.31,24121,372,196.88
588,38.21,117.31,24162,372,196.88
589,38.208,117.31,24204,372,196.88
590,38.206,117.31,24248,373,196.88
591,38.204,117.31,24289,373,196.88
592,38.203,117.31,24330,373,197.23
593,38.201,117.31,24371,374,197.23
594,38.199,117.31,24413,374,197.23
595,38.197,117.31,24454,374,197.23
596,38.195,117.31,24495,375,197.23
597,38.193,117.31,24539,375,197.23
598,38.191,117.31,24579,375,197.23
599,38.189,117.31,24621,374,197.23
600,38.187,117.31,24665,374,197.23
601,38.185,117.31,24704,374,197.23
602,38.183,117.31,24745,374,197.23
603,38.182,117.31,24786,374,197.23
604,38.18,117.31,24825,374,197.23
605,38.178,117.31,24862,374,197.23
606,38.176,117.31,24899,374,197.58
607,38.174,117.31,24937,374,197.58
608,38.172,117.3,24973,374,197.58
609,38.17,117.3,25008,375,197.58
610,38.168,117.3,25045,374,197.58
611,38.167,117.3,25080,375,197.58
612,38.165,117.3,25115,376,197.58
613,38.163,117.3,25151,376,197.23
614,38.161,117.3,25187,376,197.23
615,38.159,117.3,25222,377,197.23
616,38.157,117.3,25262,377,197.23
617,38.155,117.3,25298,377,197.23
618,38.153,117.3,25335,377,197.23
619,38.151,117.3,25372,377,197.23
620,38.149,117.3,25410,377,197.23
621,38.147,117.3,25447,377,197.23
622,38.146,117.3,25483,378,197.23
623,38.144,117.3,25521,378,197.23
624,38.142,117.3,25555,378,196.88
625,38.14,117.3,25590,378,196.88
626,38.138,117.3,25627,378,196.88
627,38.136,117.3,25660,378,196.88
628,38.134,117.3,25694,378,196.88
629,38.132,117.3,25731,378,196.88
630,38.13,117.3,25765,379,196.88
631,38.128,117.3,25798,379,196.88
632,38.127,117.3,25831,379,196.88
633,38.125,117.3,25865,379,196.88
634,38.123,117.3,25897,379,196.88
635,38.121,117.3,25928,380,196.88
636,38.119,117.3,25961,380,196.88
637,38.117,117.3,25992,380,196.88
638,38.115,117.3,26022,380,196.88
639,38.113,117.3,26056,381,196.88
640,38.111,117.3,26088,381,196.52
641,38.109,117.3,26118,380,196.52
642,38.107,117.3,26152,380,196.52
643,38.105,117.3,26182,380,196.52
644,38.104,117.3,26214,380,196.52
645,38.102,117.3,26245,380,196.52
646,38.1,117.3,26276,381,196.52
647,38.098,117.3,26305,381,196.52
648,38.096,117.3,26334,381,196.52
649,38.094,117.3,26363,382,196.52
650,38.092,117.3,26391,382,196.52
651,38.09,117.3,26420,382,196.52
652,38.088,117.3,26450,383,196.17
653,38.086,117.3,26478,383,196.17
654,38.084,117.3,26508,383,196.17
655,38.082,117.3,26539,383,196.17
656,38.08,117.3,26568,383,196.17
657,38.078,117.3,26598,383,196.17
658,38.076,117.3,26626,384,196.17
659,38.074,117.3,26658,384,196.17
660,38.072,117.3,26687,384,196.17
661,38.07,117.3,26717,385,196.17
662,38.068,117.3,26747,385,196.17
663,38.066,117.3,26774,385,196.17
664,38.064,117.3,26802,386,196.17
665,38.062,117.3,26833,386,196.17
666,38.061,117.3,26862,387,196.17
667,38.059,117.3,26891,387,196.17
668,38.057,117.3,26921,387,196.17
669,38.055,117.3,26951,387,196.17
670,38.053,117.3,26981,388,196.17
671,38.051,117.3,27012,388,196.17
672,38.049,117.3,27044,388,196.17
673,38.047,117.3,27074,388,196.17
674,38.045,117.3,27105,389,196.17
675,38.043,117.3,27137,389,196.17
676,38.041,117.3,27167,389,196.17
677,38.039,117.3,27196,390,196.17
678,38.037,117.3,27227,390,196.17
679,38.035,117.3,27256,390,196.17
680,38.033,117.3,27286,390,196.17
681,38.031,117.3,27316,391,196.17
682,38.029,117.29,27345,391,196.17
683,38.027,117.29,27374,391,196.17
684,38.025,117.29,27403,391,196.17
685,38.023,117.29,27433,392,196.17
686,38.021,117.29,27462,392,196.17
687,38.019,117.29,27492,392,196.17
688,38.017,117.29,27523,392,196.17
689,38.015,117.29,27550,392,196.17
690,38.013,117.29,27580,393,196.17
691,38.011,117.29,27611,393,196.17
692,38.009,117.29,27640,393,196.17
693,38.007,117.29,27668,394,196.17
694,38.005,117.29,27699,394,196.17
695,38.003,117.29,27727,394,196.17
696,38.001,117.29,27757,395,196.17
697,37.999,117.29,27786,395,196.17
698,37.997,117.29,27817,395,196.17
699,37.995,117.29,27847,395,196.17
700,37.993,117.29,27877,396,196.17
701,37.991,117.29,27909,396,196.17
702,37.989,117.29,27939,396,196.17
703,37.987,117.29,27969,396,196.17
704,37.985,117.29,28001,396,196.17
705,37.983,117.29,28030,396,196.17
706,37.981,117.29,28060,396,196.17
707,37.979,117.29,28090,396,196.17
708,37.977,117.29,28119,397,196.17
709,37.975,117.29,28148,397,196.17
710,37.973,117.29,28176,397,196.17
711,37.971,117.29,28204,397,196.17
712,37.969,117.29,28234,398,196.17
713,37.967,117.29,28261,398,196.17
714,37.965,117.29,28291,398,196.17
715,37.963,117.29,28320,399,196.17
716,37.961,117.29,28347,399,196.17
717,37.958,117.29,28379,399,196.17
718,37.956,117.29,28409,399,196.17
719,37.954,117.29,28439,399,196.17
720,37.952,117.29,28470,399,196.17
721,37.95,117.29,28499,399,195.82
722,37.948,117.29,28527,399,195.82
723,37.946,117.29,28557,399,195.82
724,37.944,117.29,28587,399,195.82
725,37.942,117.29,28614,400,195.82
726,37.94,117.29,28641,400,195.82
727,37.938,117.29,28668,400,195.82
728,37.936,117.29,28696,401,195.82
729,37.934,117.29,28723,400,195.82
730,37.932,117.29,28752,401,195.82
731,37.93,117.29,28779,402,195.82
732,37.928,117.29,28806,402,195.82
733,37.926,117.29,28836,402,195.82
734,37.924,117.29,28865,402,195.82
735,37.922,117.29,28894,402,195.82
736,37.92,117.29,28925,402,195.82
737,37.918,117.29,28955,402,195.82
738,37.916,117.29,28985,403,195.82
